Place ID,Brick Name,Business Name,Latitude,Longitude,Status,Category,,,,name,id,cmp_customer_id
ChIJaTluyDtBsz4RInh3KoArExM,SECTOR 11 A.B.C.D 14A14B,Dr Hafeez Diabetic & Child Care Center,24.971884,67.0622422,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,FAHAD MEDICAL STORE,3502,191-8624
ChIJR-wxzMNBsz4RMCmdW6lZ5-c,SECTOR 11 A.B.C.D 14A14B,Medi Place Maternity & General Hospital,24.9766261,67.0559024,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,NEW HINGLAG MEDICAL STORE,3503,191-3405
ChIJs7M-2qhBsz4RIaT2u1lHQcs,SECTOR 11 A.B.C.D 14A14B,Azlan Consultant Medical Centre,24.977372,67.0558362,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,V.I.P MEDICAL STORE.,3504,191-10605
ChIJCy5g5cJBsz4RLSzInAlVLdY,SECTOR 11 A.B.C.D 14A14B,Al-Rayaz Maternity Home - Obs & Gynae,24.9751773,67.0645502,OPERATIONAL,"hospital, doctor, health, point_of_interest, establishment",#N/A,,,ROYAL CHEMIST,3505,191-2362
ChIJ1UdMQ9xAsz4RlSnddhSjFOk,SECTOR 11 A.B.C.D 14A14B,Mahrukh Clinic,24.983622,67.0744461,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AMAN MEDICOS,3506,191-12010
ChIJGxW3f_xBsz4Ro6inmrkX7n0,NORTH KARACHI,Noor Medical center,24.9822121,67.0551637,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,DR. SOHAIL KAZMI PHARMACY,3507,191-6008
ChIJmwnZwXBBsz4R-B3CinFhMEs,SECTOR 11 A.B.C.D 14A14B,Afroze memorial and general hospital,24.9834639,67.0552472,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MADINA PHARMACY,3508,191-13592
ChIJa5-vHwBBsz4RdQjVS0OAigU,NORTH KARACHI,GM City Med clanic,24.9815077,67.055218,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL-MADAD MEDICAL STORE,3509,191-57
ChIJXcpaLvFBsz4RNZhUjxjvZOA,SECTOR 11 A.B.C.D 14A14B,Shah Medical Centre and Maternity Home,24.9799344,67.0561673,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,NADIR MEDICAL STORE,3510,191-1368
ChIJtV5byzpBsz4RdCBl_875D_o,SECTOR 11 A.B.C.D 14A14B,Malik Falahi clinic,24.9799344,67.0561673,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,S.S MEDICAL STORE,3511,191-7798
ChIJ72i4xXxBsz4RNVAN1xhmjZE,SECTOR 11 A.B.C.D 14A14B,Shuhda-e-ahle sunnat medical center,24.9799344,67.0561673,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ASHFAQ MEDICAL STORE,3512,191-4527
ChIJ2e8lTP1Asz4RcKquRboeKrg,NEW KARACHI,"Urban Health Center, North Karachi",24.9877263,67.0580918,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ZAHEER MEDICAL STORE,3513,191-8466
ChIJuzXgV-hBsz4RkpjydQJSU2I,NEW KARACHI,Dua Hashmi and maternity home and medical centre,24.9927791,67.0585741,CLOSED_TEMPORARILY,"hospital, health, point_of_interest, establishment",#N/A,,,AKHTER MEDICAL STORE,3514,191-7661
ChIJdSs0IjhBsz4RyPe5lcQTdd0,NEW KARACHI,Eastern Homeo pharma,24.9925412,67.0592832,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ADIL M/S,3515,191-6427
ChIJtxnushxBsz4RWdvFpFDKfaw,NEW KARACHI,Hal Sadat Clinic,24.9935157,67.0585369,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,FAZAL MEDICAL STORE,3516,191-13973
ChIJkfn1qwRBsz4R_uFLqip2_E0,NEW KARACHI,Urooj Clinic,24.9946211,67.0580715,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,CROWN MEDICAL STORE,3517,191-2321
ChIJL3Q54khHsz4RulDiKht45dU,NEW KARACHI,Rashida Maternity Home,24.9902961,67.0600915,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,SUPER MEDICAL AND GENERAL STOR,3518,191-13540
ChIJTwZ0Bx1Bsz4RI0t2t0VbeZM,NEW KARACHI,Rahat Homeo Clinic,24.9915627,67.0612241,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,SUN PHARMACY,3519,191-12631
ChIJCR3bfABBsz4RCBFKR2q8oVo,NEW KARACHI,Healthy Vibes Medical,24.9896091,67.0598322,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,STEP IN MEDICAL AND GENERAL ST,3520,191-1417
ChIJ38uI7g9Bsz4RiINVQqxcjwY,NEW KARACHI,Asfar Clinic,24.9896325,67.0599078,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,KAMRAN M/STORE,3521,191-14551
ChIJxaTEXQBBsz4RNdlGWAzTPc4,NEW KARACHI,Hospital,24.9949072,67.0606949,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,WELLCOME MEDICAL STORE,3522,191-10572
ChIJ8VJb-bRBsz4RzcgZgAWoiX0,NEW KARACHI,Haq Clinic & Maternity Home,25.0032062,67.0576042,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,NEW PARADISE STORE,3523,191-966
ChIJczh3imRBsz4RHg_2nKLeF6s,NEW KARACHI,Aziz Memorial Hospital,24.9992629,67.0567959,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ALAM MEDICAL STORE,3524,191-11249
ChIJlVLZgAVBsz4R1s_guprRzLA,NEW KARACHI,Qadri Medical Center,24.999315,67.0550219,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AZIZ MEDICAL STORE,3525,191-7167
ChIJl8dbN4JBsz4R9M1zZRjGQ4Q,NEW KARACHI,Bareera Health care Centre,25.0032104,67.0634001,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,LIFE LINE HOSPITAL,3526,191-12433
ChIJPZlyrhBBsz4Ro73ldG0q708,NEW KARACHI,Aqeela Latif Memorial Hospital,25.0014689,67.0638676,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AMMAR MEDICAL STORE,3527,191-4872
ChIJF5TRm0E_sz4RNwFASywZBu0,YOUSUF PLAZA,WAQAR DAWAKHANA,24.932931,67.0826794,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,USMAN MEDICAL & GENERAL STORE,3528,191-6149
ChIJn6qKgrM_sz4RdzmGr2Jz4os,AZIZABAD,Life Health Care,24.9226976,67.0684829,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,SHAHEEN CHEMIST & GROCERS,3529,191-12379
ChIJl9NKBsU_sz4RkkhKGtNllXA,AZIZABAD,ESSANI HEALTH CARE CENTER,24.9228403,67.0683429,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ATHER MEDICAL STORE,3530,191-10374
ChIJIe51WwA_sz4RVsVDZLbfi-4,NASIRABAD,Hakeem Ayaz Ur Rehman Baqai,24.9238395,67.0684603,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,JAWAID MEDICAL STORE,3531,191-6632
ChIJHfKcNWs_sz4RraxbsI8okZ8,AZIZABAD,Tabba Kidney Institute (Post Graduate & Research Center),24.9232562,67.0657731,OPERATIONAL,"hospital, doctor, health, point_of_interest, establishment",#N/A,,,A.H MEDICAL STORE,3532,191-12509
ChIJrx9ZJAA_sz4RfrXYb7HRx9Q,AZIZABAD,Dr Bhatti Clinic,24.9190828,67.0689844,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,NEW AL-HAMD MEDICAL STORE,3533,191-9018
ChIJd1Hzyj8_sz4RopEX8dU75YY,DASTAGIR # 7915,Wahaj Memorial Hospital,24.9209812,67.0717222,CLOSED_TEMPORARILY,"hospital, health, point_of_interest, establishment",#N/A,,,AL-IMRAN MEDICAL STORE,3534,191-11009
ChIJq6rqSj4_sz4RA-72DRjH7EY,DASTAGIR # 7915,Trimax Hospital,24.920813,67.0718716,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,THAR MEDICOS,3535,191-9917
ChIJTbsM9k4_sz4RG2SzFLp5sDs,DASTAGIR # 7915,Arif Shah Hospital,24.9242944,67.0718272,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ATTARI MEDICAL STORE,3536,191-11980
ChIJl4owzlE_sz4RXSLXiCQ2Cqw,--,Maida Clinic,24.9379135,67.0856486,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MAKKI MEDCIAL STORE,3537,191-9214
ChIJa0QOoVs_sz4R4LkWeR7DUxw,SAMANABAD,Mamji Physiotherapy,24.9388698,67.0778741,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MADNI DRUG MART,3538,191-301
ChIJYTU4nls_sz4Rg1fNBbmlkeE,SAMANABAD,Mamji Hospital,24.9386924,67.0775002,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,PREMIER MEDICAL STORE.,3539,191-10537
ChIJw8hlbII_sz4RFJ-y7L6Vshk,AISHA MANZIL,"LNH Medical Services, Naseerabad, F.B. Area",24.9322494,67.0695991,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ASQAF MEDICAL STORE,3540,191-10526
ChIJAzfutEo_sz4RltCNF6lS_jg,WATER PUMP,Health Cure,24.9331109,67.070315,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MAIRAJ MEDICAL STORE,3541,191-4897
ChIJNZ7rZUI_sz4RR8TqzsBhQng,NASIRABAD,Agha Khan Family Health Center And Dispensary,24.9311722,67.0709848,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,SAIFEE MADECAL STORE,3542,191-3640
ChIJlUWylEI_sz4RmQMlSxQje6M,NASIRABAD,PMJ Welfare Medical Centre,24.9331678,67.0717911,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,HAMDARD PHARMACY,3543,191-10410
ChIJpbzJs8s_sz4R7cI21e6pb2w,GULBERG,Alkhidmat Medicare Gulberg,24.9421251,67.0658408,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,PHARMA STREET,3544,191-14431
ChIJC9t6pok_sz4REtYtRkr-33s,WATER PUMP,Hira Medical Center,24.9408559,67.0696492,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ZAFAR MEDICAL STORE.,3545,191-2901
ChIJKSAdAYpBsz4RYDGRKn2QOmM,BUFFER ZONE,Naqshbandi Keem Remedies,24.9539092,67.0687382,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,DR. SAJID ALI,3546,191-8778
ChIJxVlY155Asz4RQG7DvrWWPQw,BUFFER ZONE,Shan Homeo Clinic,24.9502527,67.0669221,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MASHAALLAH MEDICAL STORE,3547,191-4537
ChIJ60bC-cNBsz4Rmdpubxgj8ao,AL-NOOR BLOCK181920,????? ?????? ?????,24.953144,67.0709913,OPERATIONAL,"hospital, health, point_of_interest, establishment",4024,,,ALLAH NOOR MEDICOS,3548,191-7868
ChIJ295dgplAsz4RqyM69pIHBYM,BUFFER ZONE,Al Rehman Clinic,24.9534561,67.0648659,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,PARADISE MEDICAL STORE,3549,191-4983
ChIJ9xfWuJ5Asz4RNWNkC7mcrrk,BUFFER ZONE,Sana Clinic,24.9496648,67.0656377,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL MADINA M/S,3550,191-2635
ChIJA8lRdJtBsz4RIKE6s6wfRTY,BUFFER ZONE,Care And cure Clinic,24.9559898,67.06702,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MUSTUFA MEDICOS C/O BASHIR MED,3551,191-2840
ChIJgUJFDJhAsz4RRlNPOGzheS4,BUFFER ZONE,Famous Medical,24.9558998,67.0696543,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,WALEED CLASIC SUPER STORE,3552,191-8802
ChIJhS03z5lAsz4RCfTltMqCJxE,BUFFER ZONE,Ali's Medical Center,24.9565191,67.0670774,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,SHOAIB MEDICAL STORE,3553,191-3017
ChIJSR7vAppAsz4R8_xZB88t1QA,BUFFER ZONE,Mansoor Eye Care Centre,24.9554748,67.0643695,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,NEW ZAM ZAM MEDICAL STORE,3554,191-8153
ChIJAStCvJVAsz4Ru4xoZFxNYDs,SHAFIQUE COLONY,Dehli Medical Centre,24.9641319,67.0685829,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL-HAMD M/S,3555,191-2583
ChIJBRTVRJRAsz4R1k809CLhFto,SECTOR 11 A.B.C.D 14A14B,Raza dental laboratory,24.9643143,67.0659871,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,NAGORIS MEDICOS,3556,191-3738
ChIJ-e0F-pRAsz4RyZZtxA3t7lE,SECTOR 11 A.B.C.D 14A14B,NICVD Chest Pain Unit at Nagan Chowrangi Flyover,24.96518,67.066691,OPERATIONAL,"hospital, doctor, health, point_of_interest, establishment",#N/A,,,PAK M/STORE,3557,191-871
ChIJt6dAk71Asz4Rw3aF2jpYFJM,BUFFER ZONE,Fatima Burn Centre,24.9613353,67.0713136,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,CITY MART.,3558,191-890
ChIJd55leZRAsz4R_nsl_16GvTs,SECTOR 11 A.B.C.D 14A14B,Pakistan Eye Bank Society,24.9641875,67.0643125,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL-SHIFA MEDICAL STORE,3559,191-6099
ChIJzfxp-LdBsz4RjbPMsGGsoo4,SECTOR 11 A.B.C.D 14A14B,Sahar Clinic and Ultrasound Centre,24.9619811,67.0636915,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL-FARAH MEDICAL STORE,3560,191-10993
ChIJs7Si2JZAsz4RjWyzQ_clUuM,BUFFER ZONE,Family Welfare Centre,24.9590965,67.0653671,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,NEW PANJAWANI MEDICAL AND GENE,3561,191-12870
ChIJbcs1KgxBsz4RFwPkVK3-v74,BUFFER ZONE,Buffer Zone Medical Center,24.9585824,67.0663335,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,RAZIA MEDICAL COMPLEX PHARMACY,3562,191-5884
ChIJk01R2JZAsz4R_a2WkHvXEOk,BUFFER ZONE,Syed Medical Store,24.9591656,67.0652179,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,KAUSAR MEDICOS,3563,191-12962
ChIJScx1tL1Asz4RF-K_ehluxSU,SHAFIQUE COLONY,Hameed Homeo Clinic,24.9613125,67.0730625,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,NEW S. J. GHANI MEDICAL STORE,3564,191-1181
ChIJCXx3LR8-sz4RkBgFpv5twyU,SHAFIQUE COLONY,Nezam Medical Center,24.9609267,67.0729602,OPERATIONAL,"hospital, doctor, health, point_of_interest, establishment",#N/A,,,LIAQATABAD MEDICAL STORE,3565,191-10004
ChIJ0zxkKutAsz4RS9eus3ubTaY,SECTOR 11-E.F.G NALA ST,Saleem Hospital & Maternity Home,24.9679467,67.0672434,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,NAZIR MEDICAL STORE,3566,191-3531
ChIJecrjQJNAsz4RamWata9fr9k,SECTOR 11 A.B.C.D 14A14B,A To Z Clinic,24.9659345,67.0629585,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,KING M/S,3567,191-215
ChIJf2HdMupAsz4Rjv8mViO6J2U,SECTOR 11-E.F.G NALA ST,Kuwaja Al Habibi Clinic,24.9725302,67.0674026,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,RABBANI MEDICAL 2,3568,191-588
ChIJydVH0etAsz4RI8IFuXMCm7I,SECTOR 11-E.F.G NALA ST,Behtar Zindagi Center New Karachi,24.9731383,67.066947,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,KHAN M/S,3569,191-2279
ChIJcYpSIwBBsz4R1BwcMCin42E,SECTOR 11-E.F.G NALA ST,Rahat jump and brake shoe,24.9721397,67.0695743,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,NUMAISH MEDICAL STORE,3570,191-2704
ChIJzRxhXldBsz4RDidt6g24Uxc,SECTOR 11-E.F.G NALA ST,M Rab Eye Care Center,24.9737644,67.0693737,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MUZZAMIL M/S,3571,191-728
ChIJEaNLd-lAsz4RupwlUD5GsPs,SECTOR 11-E.F.G NALA ST,Clty Family Clinic,24.9740668,67.066952,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,KAMRAN MEDICAL CENTER,3572,191-12812
ChIJMyEdjZRBsz4RKrsrbLFJmrI,SECTOR 11-E.F.G NALA ST,RHS-A Center New Karachi,24.9732146,67.0704152,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL-WARIS MEDICAL STORE,3573,191-9894
ChIJxRDX4MFAsz4RkdkG3-fIOlM,SECTOR 11-E.F.G NALA ST,Sindh Government Hospital New Karachi,24.9726499,67.0706231,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,CHISHTI MEDICAL STROE,3574,191-7634
ChIJK1AUsc9Bsz4RUAsWq-CImOQ,SECTOR 11-E.F.G NALA ST,Fuqaan Ahmed ampus Indus hopital,24.9749939,67.0687997,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,FARAZ M/S NEAR KHUJA M/S,3575,191-11058
ChIJvyPJoflBsz4RgfdeHykrqw4,SECTOR 11-E.F.G NALA ST,Ansa Family Clinic - New Karachi Branch,24.974994,67.0688,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,I.I MEDICAL STORE,3576,191-14184
ChIJtU5zWelAsz4RT_SYZq6dL04,SECTOR 11 A.B.C.D 14A14B,Kyber Medical,24.9733185,67.065274,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,KHAN MEDICAL STORE,3577,191-6395
ChIJ1X6XJ3JBsz4R7wtRy8zz2XI,SECTOR 11-E.F.G NALA ST,North karachi leprosy eye and TB center,24.973734,67.0711818,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MARIE STOPS,3578,191-14597
ChIJl-bNNhlBsz4RcEmmBRjDmc0,SECTOR 11-E.F.G NALA ST,The Aga khan University Hospital Laboratory Collection Unit,24.9694446,67.067188,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,TAJ MEDICAL STORE,3579,191-4581
ChIJvz8Q4r9Asz4RGJ2B6WfP_KM,SECTOR 11-E.F.G NALA ST,Alja Clinic,24.9692176,67.0701623,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,SALEEM MEDICAL STORE,3580,191-5021
ChIJL7SMrcFAsz4ROyvgalF1jYw,SECTOR 11-E.F.G NALA ST,Muslim Clinic (Dr.M.Hafeez Khan),24.9716635,67.0725514,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,KARACHI PHARMACY AND MINI MART,3581,191-14091
ChIJ1xz8mdlAsz4R-j5vgEF07og,NEW KARACHI,Sarfaraz Clinic,24.9877117,67.079947,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,BABA MEDICAL STORE.,3582,191-8130
ChIJB_gbs-dAsz4Ra0Prc4zP3eA,U.P.MORE,Dr Tajwer Anis Clinic,24.9808734,67.0674294,CLOSED_TEMPORARILY,"hospital, health, point_of_interest, establishment",#N/A,,,AL-RAHIM CLINIC,3583,191-8315
ChIJJSRtdQBBsz4RV4Zyg_kme-E,U.P.MORE,Danish Medical Center,24.9855067,67.0680782,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,DR. WAQAR PHARMACY,3584,191-7383
ChIJodO0OeFAsz4RNV63HK430nY,U.P.MORE,Chhipa Ambulance Service,24.9851407,67.0660004,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,KUTIYANA MEMOM HOSPITAL,3585,191-9668
ChIJPVbcTuFAsz4RM14Bqh8kpR4,SECTOR 11 A.B.C.D 14A14B,Al-Khidmat Medical Centre,24.984661,67.0653031,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ANSHARA MEDICAL STORE,3586,191-767
ChIJZ_dybeZAsz4RJJjeM7Kfz5U,SECTOR 11 A.B.C.D 14A14B,North city Hospital Maternity & General,24.9801165,67.0651592,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,NAEEM MEDICAL STORE,3587,191-1599
ChIJp9cpdspBsz4R54Pe_fw0yUk,U.P.MORE,Noor Jahan Shareef Memorial Hospital,24.9798729,67.0709777,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,MEHRAN MEDICAL STORE,3588,191-663
ChIJOVHpu91Asz4R17XDwt0CyWA,SECTOR 11 A.B.C.D 14A14B,Sheikh Ansar Welfare Charitable Hospital,24.9835151,67.0721276,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,UMER PHARMACY,3589,191-11345
ChIJg5xzfOhAsz4Rj0U_FCJwzQ8,SECTOR 11 A.B.C.D 14A14B,Khatri Muslim Eye Hospital,24.9785579,67.0676559,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,KAMAL MEDICAL STORE,3590,191-1569
ChIJp4zCC-FAsz4RC_S7PtICnUQ,NEW KARACHI,Usman memorial clinic Dr. Qamar Alam,24.9869019,67.0661366,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,BADAR MEDICAL STORE,3591,191-2294
ChIJp5RQduFAsz4RFoNC1HNeBbY,NEW KARACHI,Aga Khan University Hospital Medical Centre North Karachi,24.9869138,67.0653421,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,LIFE MEDICAL STORE.,3592,191-9601
ChIJzWc59MdBsz4RDmCGaex6uSg,NEW KARACHI,Tabba Heart Institute Medical Centre - North Karachi,24.9868493,67.0651264,OPERATIONAL,"pharmacy, hospital, health, store, point_of_interest, establishment",#N/A,,,SHAH MEDICAL STORE,3593,191-13731
ChIJlW6oZgBBsz4RzM7PNRzwsJ0,NEW KARACHI,New Care Medical Center,24.9867314,67.064891,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,RAZ MEDICOS,3594,191-14619
ChIJ_duqfhFBsz4RQFPDRf4SCHU,NEW KARACHI,Syed Child & General physician Clinic,24.9875075,67.0701456,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,USMANIA STORES & CHEMISTS.,3595,191-4133
ChIJpyKgTyZBsz4RdEW76_DdFxo,NEW KARACHI,"Tabba Heart Institute, Laboratory Collection Unit",24.9876036,67.0651449,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,DR. RIAZ  BUKHARI,3596,191-6621
ChIJG01PdiZBsz4RoOvz5GIu_II,NEW KARACHI,Hamza Clinic,24.9977348,67.0801913,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,SHAHZAIB MEDICAL STORE.,3597,191-10485
ChIJzwbgISZBsz4R161AynMf-PQ,NEW KARACHI,Jawwad Medical Centre And Maternity Home,24.9967196,67.0818902,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,SUBHAN MEDICAL STORE,3598,191-10257
ChIJcQu4AB9Bsz4RZ2CXlSRXEdo,NEW KARACHI,Matab-e Saeed Clinic And Dawa Khana,24.992928,67.0675355,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ZAIN MEDICAL STORE.,3599,191-249
ChIJS1ZfNB5Bsz4RzARhYkhRV-Y,NEW KARACHI,Mujtabai Maternity Hospital,24.9912752,67.0671237,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,SULTAN PURA MEDICAL CENTER,3600,191-1300
ChIJFXJmKcVBsz4RgOY_ebM7_VQ,NEW KARACHI,Arham Medical Store,24.992219,67.065807,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL-ASIF MEDICAL STORE,3601,191-1467
ChIJ7-X6FZNBsz4Rl9Ysxu6lf4o,NEW KARACHI,Dr khalique ur Rahman clinic,24.9948476,67.0681642,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL-SEHAT MEDICAL STORE,3602,191-9337
ChIJD9pxJB9Bsz4R-Zp5Wv3baYA,NEW KARACHI,Heart And Ceneral Clinic,24.9948418,67.067799,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,GHOUSIA MEDICAL STORE.,3603,191-3733
ChIJc-QkI-BAsz4R7cvKdZojnVg,NEW KARACHI,Farzana Clinic,24.9897487,67.0685553,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,FIVE STAR M/S,3604,191-3123
ChIJ2y_cRh9Bsz4RlvmGHkjPYno,NEW KARACHI,Faryal Clinic,24.995065,67.0689742,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,WADHWANI MEDICINE HOUSE,3605,191-9438
ChIJLdoqAR9Bsz4RxJsUaP0I4a8,NEW KARACHI,Fayyazi General Hospital,24.9918514,67.0648592,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,USMANI MEDICOS,3606,191-3382
ChIJXeQkch5Bsz4R0UpURctl8Ug,NEW KARACHI,The National Laboratory,24.9914741,67.0649504,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,POPULAR PHARMACY,3607,191-14322
ChIJqdfOex5Bsz4RZhVzulIPbKU,NEW KARACHI,"Dr Ausaf General Hospital , Consultant Clinic and Maternity Hospital (since 1980 )",24.9917553,67.0646455,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,ABDUL RASHEED MEDICAL STORE.,3608,191-615
ChIJa-pQXDpBsz4RuvsaKV63wQc,NEW KARACHI,Hai Clinic And Maternity Home,25.0067698,67.0804124,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL-SHIFA M/S,3609,191-1933
ChIJz8BxdodBsz4R_seXvX-xH4Q,NEW KARACHI,Shamsi Hospital,25.0032465,67.0676048,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,DR. ALAM ZAIB DURRANI,3610,191-5606
ChIJ97-GNBhBsz4RpyU5dvZ1M18,NEW KARACHI,Hamza Clinic,25.0002869,67.0674616,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,EAST CITY HOSPITAL,3611,191-13891
ChIJsaIxShhBsz4RhLFJwHYt1D0,NEW KARACHI,Sharaf Eye Hospital & Ibtisam Optics,24.9998125,67.0676875,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,AL-RAZI HOSPITAL,3612,191-5781
ChIJ4cyHtSJBsz4RLCe1JsGmrwQ,NEW KARACHI,Amir Shaheed Dispensary,25.0018427,67.0717319,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,A.R MEDICAL STORE,3613,191-6857
ChIJg4LmWwBBsz4RKSn8-x-_rco,NEW KARACHI,Life Care Hospital and Maternity Home,24.9994774,67.0661389,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,DR. SYED ZAHID ALI,3614,191-8610
